Season,TeamID,G1,G2,G3,G4,G5
2020,1353,W,W,L,L,L
2020,1412,W,W,L,W,L
2020,1450,W,L,L,W,L
2020,1457,W,W,W,W,W
2020,3208,L,W,W,L,W
2020,3231,L,W,W,W,W
2020,3234,L,L,W,W,W
2020,3235,W,W,W,L,L
2020,3236,L,L,L,L,L
2020,3242,L,L,W,W,L
2020,3314,L,L,L,L,L
2020,3339,W,W,W,L,W
2020,3348,L,L,L,L,L
2020,3381,L,W,W,L,L
2020,3386,L,L,L,L,W
2020,3411,W,W,L,W,W
2020,3452,L,W,L,L,W
2020,3462,L,L,L,L,W
2020,1342,L,W,L,L,L
2020,1102,L,W,L,W,L
2020,1352,W,W,W,W,L
2020,1407,L,L,L,L,L
2020,1370,L,W,W,L,L
2020,3244,L,L,W,L,L
2020,3194,L,W,L,L,L
2020,3380,W,W,W,L,L
2020,3227,L,L,L,L,L
2020,3232,L,L,W,L,L
2020,3441,L,L,L,L,L
2020,3429,L,W,L,L,L
2020,3168,L,W,L,L,W
2020,3310,L,W,L,L,L
2020,3146,W,W,L,L,L
2020,3410,L,L,W,W,W
2020,3308,W,L,W,W,L
2020,1160,L,L,L,L,L
2020,1163,W,W,W,W,W
2020,1171,L,L,W,W,L
2020,1174,L,W,W,L,L
2020,1218,L,W,L,W,L
2020,1234,L,L,W,L,W
2020,1251,W,W,W,L,W
2020,1261,W,L,W,L,W
2020,1265,L,L,L,L,L
2020,1279,L,L,W,W,L
2020,1350,W,W,W,W,L
2020,1356,L,L,L,L,W
2020,1365,L,W,W,L,L
2020,1377,L,W,L,L,L
2020,1436,W,W,W,W,L
2020,1449,L,W,W,L,W
2020,1452,W,W,L,L,L
2020,3116,L,W,W,W,L
2020,3129,W,W,W,W,W
2020,3133,W,W,L,W,L
2020,3157,L,W,W,W,W
2020,3161,L,L,L,L,W
2020,3165,L,L,W,L,L
2020,3177,W,W,W,L,L
2020,3179,L,W,W,W,W
2020,3243,W,W,L,W,W
2020,3263,W,W,W,W,W
2020,3265,W,W,W,W,W
2020,3276,L,W,W,L,W
2020,3286,W,W,W,W,W
2020,3328,L,L,L,L,L
2020,3330,L,L,W,W,L
2020,3331,L,W,W,W,L
2020,3334,L,W,W,L,W
2020,3356,L,W,L,L,W
2020,3412,L,W,W,W,L
2020,3449,L,L,L,W,W
2020,1172,W,L,L,W,W
2020,1113,W,L,L,L,W
2020,1138,L,W,W,L,L
2020,1324,L,W,W,L,W
2020,1192,L,W,W,W,L
2020,1310,W,L,L,W,W
2020,1255,L,W,W,W,W
2020,1213,W,L,L,L,L
2020,1188,L,W,L,L,L
2020,1347,L,W,L,W,W
2020,1132,L,L,L,W,W
2020,1227,L,W,W,W,L
2020,1194,W,L,L,W,W
2020,1117,L,W,L,L,L
2020,1358,L,L,L,W,L
2020,1297,W,W,L,W,W
2020,1149,L,W,L,L,L
2020,1423,L,L,W,W,L
2020,1217,W,L,W,W,W
2020,1175,L,W,W,L,W
2020,1142,L,L,L,L,L
2020,1334,L,W,W,W,L
2020,1339,L,L,L,L,L
2020,1451,L,L,W,L,L
2020,1317,L,W,W,L,W
2020,1103,W,W,W,L,W
2020,1321,L,W,L,W,L
2020,3365,L,W,L,W,W
2020,3340,L,W,W,W,W
2020,3324,L,L,L,W,L
2020,3115,L,W,L,W,L
2020,3275,L,L,L,L,L
2020,3355,L,W,W,W,L
2020,3143,L,W,W,L,L
2020,3293,L,L,W,W,L
2020,3174,W,W,L,L,L
2020,3131,W,W,L,W,L
2020,3444,L,W,L,W,W
2020,3394,W,W,W,W,W
2020,3413,L,W,W,W,L
2020,3319,L,W,L,L,L
2020,3213,L,L,L,L,W
2020,3259,L,L,L,W,L
2020,3341,L,L,L,W,L
2020,3249,W,L,L,L,L
2020,3144,L,L,W,W,W
2020,3402,L,L,W,W,W
2020,3188,L,L,L,L,L
2020,3400,W,L,W,W,L
2020,3264,W,W,W,W,W
2020,3347,W,W,W,W,L
2020,3273,L,W,L,W,L
2020,3167,W,L,L,W,L
2020,1173,W,W,W,W,W
2020,1186,W,W,W,W,W
2020,1190,W,W,W,W,W
2020,1191,L,L,L,L,L
2020,1247,W,L,W,L,W
2020,1292,W,L,L,W,L
2020,1293,L,W,W,W,W
2020,1306,L,L,W,W,W
2020,1307,L,W,W,L,L
2020,1362,L,W,W,W,W
2020,1372,W,W,W,W,W
2020,1375,W,W,W,W,W
2020,1381,W,W,L,W,L
2020,1391,L,W,L,L,L
2020,1416,W,W,L,L,L
2020,1418,L,W,W,L,W
2020,1419,L,L,W,W,L
2020,1420,L,W,W,L,L
2020,1426,L,W,L,L,W
2020,1459,L,W,W,W,L
2020,1460,L,W,W,L,W
2020,3139,L,L,L,W,W
2020,3189,W,W,L,L,L
2020,3233,L,L,L,L,L
2020,3267,W,L,W,L,L
2020,3280,L,W,W,W,W
2020,3298,L,L,L,L,L
2020,3333,L,W,W,W,W
2020,3335,W,W,W,L,L
2020,3426,L,W,W,W,W
2020,3431,W,L,L,W,L
2020,3466,L,W,W,W,W
2020,1402,W,L,W,W,W
2020,1145,L,W,W,L,L
2020,1309,W,L,L,L,W
2020,1209,L,W,L,L,L
2020,1232,L,W,W,W,W
2020,1430,L,L,W,W,L
2020,1404,W,L,L,L,W
2020,1123,W,W,L,W,W
2020,1224,L,W,L,W,L
2020,1340,W,W,W,W,W
2020,1233,L,W,L,L,L
2020,1107,L,L,L,L,L
2020,1152,L,L,L,L,L
2020,1252,L,W,W,W,L
2020,1380,W,W,W,W,W
2020,1258,L,W,L,L,W
2020,1296,L,W,L,W,W
2020,1282,W,W,W,W,L
2020,1129,L,W,L,W,W
2020,1167,L,L,W,L,L
2020,1300,W,W,W,W,W
2020,1379,L,L,L,L,W
2020,1288,L,L,W,W,L
2020,1126,W,L,W,W,W
2020,1225,L,W,L,L,L
2020,1341,W,L,L,W,W
2020,1154,L,L,L,L,L
2020,1122,L,W,L,W,L
2020,1454,L,L,L,L,L
2020,1275,W,L,L,W,W
2020,3287,L,L,W,L,L
2020,3284,L,W,L,L,W
2020,3424,L,L,L,W,L
2020,3368,L,L,W,W,L
2020,3420,L,L,L,W,W
2020,3221,W,W,W,W,L
2020,3457,L,L,L,L,W
2020,3359,W,W,W,W,W
2020,3379,L,L,W,L,L
2020,3170,L,L,L,L,L
2020,3455,L,W,L,L,W
2020,3164,L,L,L,L,W
2020,3117,L,L,W,W,L
2020,3258,L,L,L,L,L
2020,3370,W,L,L,L,L
2020,3140,L,W,W,L,W
2020,3271,W,W,W,W,W
2020,1141,L,W,L,L,L
2020,3103,L,W,L,W,L
2020,3160,L,L,L,W,L
2020,3163,W,W,W,W,W
2020,3211,L,W,W,W,W
2020,3274,L,W,W,L,L
2020,3321,L,W,W,W,W
2020,3326,L,W,W,W,W
2020,3345,L,W,L,L,L
2020,3358,L,L,L,W,W
2020,3369,W,W,W,L,W
2020,3461,L,W,W,W,W
2020,1101,W,L,W,W,W
2020,1464,L,W,W,L,L
2020,1178,W,L,W,L,L
2020,3204,L,W,L,L,W
2020,3183,L,W,W,L,W
2020,3229,W,W,W,W,L
2020,3419,L,L,L,L,L
2020,3110,L,W,W,L,L
2020,3434,W,L,L,W,W
2020,3454,L,W,W,W,W
2020,3418,W,W,W,L,L
2020,3191,L,L,L,L,L
2020,1245,W,L,W,L,W
2020,3226,L,W,L,W,W
2020,3317,L,W,L,W,W
2020,3332,W,W,W,W,W
2020,3360,L,W,W,W,L
2020,3427,L,L,L,L,L
2020,1189,L,W,W,L,L
2020,3230,L,L,L,W,W
2020,1222,W,L,W,L,W
2020,1264,L,W,L,L,L
2020,1395,L,L,L,W,L
2020,1431,L,W,W,W,W
2020,3399,L,L,L,L,L
2020,3407,W,W,W,W,W
2020,1249,W,L,L,W,W
2020,1315,L,W,W,L,L
2020,1313,W,W,W,L,L
2020,1308,W,W,W,W,W
2020,3300,W,W,L,W,W
2020,1212,L,W,L,W,W
2020,3256,W,L,W,L,W
2020,1346,W,W,W,L,L
2020,1389,W,W,W,L,W
2020,3122,L,W,W,L,W
2020,3322,L,L,L,L,L
2020,3391,L,L,L,W,L
2020,3403,W,L,W,L,W
2020,3223,L,W,W,L,L
2020,3398,L,L,L,W,L
2020,1170,W,L,L,W,W
2020,3101,W,W,W,W,W
2020,1214,L,W,W,L,L
2020,3460,L,W,W,W,W
2020,3285,L,L,W,W,W
2020,1185,L,L,L,W,L
2020,3421,W,L,L,L,W
2020,3126,L,W,W,W,W
2021,1101,W,W,W,W,L
2021,1104,W,W,W,W,W
2021,1111,W,W,W,W,L
2021,1113,L,W,L,L,W
2021,1114,L,W,L,L,L
2021,1116,L,W,W,W,W
2021,1122,L,L,L,L,W
2021,1133,L,W,L,L,L
2021,1139,L,W,L,W,W
2021,1155,L,W,L,W,W
2021,1160,L,W,W,W,W
2021,1163,L,W,W,W,W
2021,1172,L,W,W,L,L
2021,1179,L,W,L,W,W
2021,1184,L,W,W,W,W
2021,1195,L,W,L,W,W
2021,1207,W,W,W,W,L
2021,1209,L,W,W,W,W
2021,1213,W,W,W,L,W
2021,1222,W,W,W,W,W
2021,1227,L,L,W,L,L
2021,1228,W,W,W,W,W
2021,1231,L,L,L,L,L
2021,1234,L,W,W,W,W
2021,1236,L,W,L,W,L
2021,1246,L,W,L,L,W
2021,1257,L,L,W,W,L
2021,1258,L,W,L,W,L
2021,1262,L,W,W,W,L
2021,1266,L,W,W,L,W
2021,1268,L,W,L,L,W
2021,1272,L,W,L,W,W
2021,1275,L,W,L,W,W
2021,1276,L,W,L,W,L
2021,1277,L,W,L,W,L
2021,1278,L,W,L,L,L
2021,1281,L,W,L,W,L
2021,1286,L,W,W,L,W
2021,1291,W,W,W,W,L
2021,1297,L,W,L,W,W
2021,1298,L,W,W,W,W
2021,1301,L,W,W,W,W
2021,1304,L,L,L,W,W
2021,1305,L,W,W,L,L
2021,1311,L,W,W,W,W
2021,1314,L,W,W,W,L
2021,1325,W,W,W,L,W
2021,1326,L,W,W,W,L
2021,1329,L,W,W,W,L
2021,1333,W,W,W,L,W
2021,1334,L,W,L,W,W
2021,1337,L,W,W,L,L
2021,1344,L,W,L,W,L
2021,1345,L,W,W,W,W
2021,1346,L,L,W,L,L
2021,1353,L,W,W,L,W
2021,1361,W,W,W,W,W
2021,1365,L,W,W,L,W
2021,1370,L,W,L,W,L
2021,1374,L,W,W,L,W
2021,1375,L,W,L,L,W
2021,1384,L,L,L,W,L
2021,1385,L,W,W,L,L
2021,1387,L,W,W,W,L
2021,1395,L,L,L,L,W
2021,1400,W,W,W,W,W
2021,1403,L,L,W,W,W
2021,1412,L,W,W,W,L
2021,1425,L,W,W,W,L
2021,1433,L,W,W,L,W
2021,1437,L,L,W,L,W
2021,1438,W,W,W,L,L
2021,1439,L,W,L,W,L
2021,1441,L,W,W,L,L
2021,1443,L,W,W,W,L
2021,1448,L,L,L,L,L
2021,1450,L,L,L,W,W
2021,1452,L,L,W,L,W
2021,1458,L,W,L,L,L
2021,1462,L,L,L,W,L
2021,3104,L,W,L,L,W
2021,3111,L,W,W,W,W
2021,3113,L,W,L,L,W
2021,3116,L,W,W,W,W
2021,3120,L,L,L,L,L
2021,3122,L,L,L,W,L
2021,3124,W,W,W,W,W
2021,3130,L,W,L,W,L
2021,3133,W,W,W,W,W
2021,3153,L,W,W,W,W
2021,3155,L,W,L,L,L
2021,3173,L,W,W,L,W
2021,3176,L,L,W,L,W
2021,3179,L,W,W,W,W
2021,3181,L,W,W,W,
2021,3183,L,L,W,W,L
2021,3185,L,L,L,L,W
2021,3188,L,L,L,L,L
2021,3189,L,L,L,W,L
2021,3196,L,W,L,L,L
2021,3200,L,W,W,W,W
2021,3208,L,W,W,W,L
2021,3210,L,W,W,L,L
2021,3220,L,W,W,L,W
2021,3222,L,W,L,W,W
2021,3228,L,W,W,L,L
2021,3231,L,W,W,W,W
2021,3234,L,W,W,W,W
2021,3235,L,W,W,L,W
2021,3237,L,W,W,W,W
2021,3240,L,W,L,W,W
2021,3241,L,W,W,L,W
2021,3242,L,L,L,L,L
2021,3246,L,W,L,W,L
2021,3256,L,W,L,L,W
2021,3257,L,W,W,W,L
2021,3269,W,W,W,W,L
2021,3274,L,W,W,W,L
2021,3276,L,W,L,L,W
2021,3288,L,W,W,W,W
2021,3300,L,W,L,L,L
2021,3301,W,W,W,W,W
2021,3314,L,W,W,L,W
2021,3317,L,W,L,L,W
2021,3319,L,W,L,W,W
2021,3325,L,W,W,L,W
2021,3336,L,L,L,L,W
2021,3338,L,L,L,L,L
2021,3339,L,W,W,L,L
2021,3346,L,L,W,L,W
2021,3349,L,W,W,L,W
2021,3363,L,L,W,W,
2021,3368,L,W,L,W,W
2021,3376,W,W,W,L,W
2021,3389,L,W,W,W,L
2021,3390,W,W,W,W,W
2021,3395,L,W,L,W,L
2021,3400,L,W,W,L,L
2021,3401,L,W,W,W,W
2021,3403,L,L,L,W,L
2021,3406,L,L,W,L,L
2021,3408,L,W,W,W,L
2021,3413,W,W,W,W,L
2021,3416,L,W,W,W,L
2021,3421,L,L,L,L,L
2021,3423,L,W,W,L,W
2021,3425,L,W,L,L,L
2021,3429,L,L,L,L,L
2021,3431,L,W,W,L,W
2021,3433,W,W,W,L,W
2021,3437,L,W,L,W,W
2021,3439,L,W,L,W,W
2021,3449,L,W,L,L,W
2021,3454,L,W,W,W,W
2021,3459,L,W,W,L,L
2021,3462,L,W,L,L,L
2021,1190,L,W,L,L,L
2021,1240,L,W,W,W,W
2021,1354,L,W,L,L,L
2021,1348,L,L,L,W,L
2021,1341,L,W,W,W,W
2021,1290,L,L,W,L,L
2021,1303,L,W,W,L,W
2021,1405,L,W,W,L,W
2021,1444,L,W,L,L,L
2021,1280,L,W,L,W,L
2021,1377,L,W,L,W,W
2021,1148,W,L,L,L,L
2021,1219,L,W,L,L,L
2021,1243,L,W,W,L,W
2021,1316,L,L,W,L,L
2021,1197,L,L,W,W,L
2021,1420,L,W,L,W,W
2021,1210,W,W,W,W,W
2021,1212,L,W,W,W,L
2021,1249,L,W,W,W,W
2021,1296,W,L,L,L,L
2021,1299,W,W,W,L,W
2021,1399,W,W,L,L,L
2021,1300,L,W,L,L,L
2021,1368,L,W,L,L,L
2021,1287,W,W,W,W,W
2021,1191,L,W,L,L,L
2021,1381,L,W,W,W,W
2021,1362,L,W,L,L,L
2021,1115,L,W,L,L,L
2021,1330,L,L,W,W,W
2021,1388,L,W,L,W,W
2021,1315,L,W,L,W,W
2021,1132,L,L,W,W,W
2021,1185,W,L,W,L,L
2021,1453,L,W,L,L,W
2021,1331,W,W,W,W,W
2021,1424,L,W,L,L,W
2021,1288,L,W,W,L,W
2021,1123,L,L,W,W,W
2021,1203,L,W,L,L,W
2021,1149,W,L,L,W,L
2021,1270,L,L,L,W,W
2021,1295,L,W,W,W,L
2021,1413,L,W,W,L,W
2021,1158,L,L,W,W,W
2021,1152,L,L,L,L,L
2021,1229,L,L,L,W,L
2021,1426,L,W,W,L,L
2021,1143,L,W,L,L,L
2021,1415,L,W,W,W,W
2021,1414,L,W,W,W,W
2021,1193,L,W,W,W,W
2021,1251,W,W,W,W,W
2021,1192,L,W,L,W,L
2021,1357,L,W,L,W,L
2021,1417,L,L,L,L,W
2021,1226,L,L,W,L,L
2021,1339,L,L,L,L,L
2021,1358,L,L,W,W,L
2021,1194,L,W,W,W,W
2021,1338,L,L,W,L,L
2021,1389,L,W,W,L,L
2021,1188,L,L,W,L,L
2021,1223,L,W,L,W,L
2021,1410,L,L,L,L,L
2021,1322,L,W,W,L,L
2021,1108,L,L,L,L,W
2021,1465,L,W,L,W,L
2021,1429,L,W,W,W,W
2021,1130,L,L,L,W,L
2021,1406,L,W,L,L,L
2021,1347,L,W,L,L,L
2021,1423,L,L,L,L,L
2021,1320,W,W,W,L,W
2021,1175,W,L,L,L,L
2021,1411,W,W,W,W,W
2021,1355,L,W,W,W,L
2021,1183,L,L,W,W,L
2021,1324,L,W,W,L,W
2021,3359,L,W,W,W,L
2021,3150,L,W,L,L,W
2021,3372,W,W,W,W,W
2021,3331,L,L,L,L,L
2021,3367,L,W,W,W,L
2021,3466,L,L,L,W,W
2021,3146,L,W,W,L,W
2021,3306,L,L,L,L,W
2021,3282,L,L,L,W,L
2021,3297,L,W,W,L,L
2021,3202,L,W,W,W,W
2021,3287,L,W,L,L,L
2021,3102,L,W,L,L,W
2021,3166,L,W,W,L,L
2021,3255,L,W,W,L,L
2021,3227,L,L,L,L,L
2021,3356,L,W,L,L,L
2021,3236,L,L,W,L,L
2021,3205,L,W,W,W,W
2021,3212,L,W,W,L,W
2021,3392,W,W,W,W,L
2021,3273,W,W,W,W,L
2021,3209,L,W,W,W,L
2021,3119,L,L,L,W,L
2021,3328,L,W,L,W,W
2021,3232,L,L,L,W,L
2021,3184,W,L,L,L,W
2021,3320,L,W,W,W,W
2021,3303,L,W,W,W,L
2021,3296,L,L,W,L,L
2021,3204,L,L,L,W,W
2021,3291,W,L,L,W,W
2021,3294,L,W,W,W,W
2021,3293,L,W,W,W,W
2021,3270,L,L,L,L,L
2021,3369,L,W,L,W,L
2021,3136,L,L,L,L,W
2021,3239,L,W,L,L,L
2021,3141,W,W,W,W,W
2021,3420,L,L,L,W,W
2021,3144,W,W,W,W,W
2021,3316,L,W,W,W,L
2021,3347,L,W,W,W,W
2021,3470,W,L,L,L,L
2021,3424,L,W,W,W,W
2021,3251,L,W,W,L,L
2021,3164,L,L,L,L,L
2021,3206,L,L,L,L,L
2021,3370,L,L,L,L,L
2021,3344,L,W,L,L,L
2021,3223,L,W,W,L,L
2021,3143,L,L,W,L,L
2021,3108,L,W,L,L,L
2021,3158,L,L,L,L,L
2021,3312,L,L,L,L,W
2021,3142,L,W,L,W,L
2021,3230,L,L,W,L,L
2021,3374,L,L,L,L,L
2021,3249,L,W,W,L,W
2021,3410,L,L,W,L,L
2021,3187,L,L,W,L,W
2021,3311,L,W,W,W,L
2021,3362,L,W,W,W,W
2021,3438,L,L,L,L,L
2021,3441,L,L,W,L,L
2021,3313,L,W,L,W,W
2021,3258,L,W,W,L,L
2021,3285,L,L,L,L,W
2021,3308,L,W,W,W,W
2021,3388,L,W,L,L,W
2021,3351,L,W,W,W,L
2021,3350,L,W,L,L,W
2021,3361,L,L,W,L,W
2021,3123,L,W,L,W,W
2021,3457,L,L,L,L,L
2021,3178,L,L,L,L,L
2021,1120,W,L,W,L,L
2021,1125,L,W,W,L,L
2021,1140,L,W,W,W,W
2021,1211,W,W,W,W,W
2021,1261,L,W,W,W,W
2021,1317,W,W,W,W,L
2021,1386,L,W,W,W,W
2021,1224,W,L,L,L,
2021,1309,L,W,W,W,W
2021,1242,W,W,W,L,W
2021,1380,L,L,L,W,W
2021,1292,L,L,L,L,L
2021,1247,L,L,W,L,L
2021,1112,L,W,W,W,L
2021,1119,L,W,W,L,L
2021,1138,L,W,W,W,W
2021,1187,L,L,L,L,L
2021,1256,L,W,W,W,W
2021,1267,L,W,W,W,L
2021,1273,L,W,W,W,L
2021,1313,W,W,W,W,W
2021,1349,L,W,W,L,L
2021,1350,L,L,L,W,W
2021,1393,L,W,W,W,L
2021,1407,L,W,L,L,L
2021,1408,L,W,L,L,L
2021,1422,W,W,W,W,L
2021,1435,L,W,L,W,L
2021,3115,W,L,L,L,L
2021,3140,L,W,L,W,W
2021,3213,L,W,W,W,W
2021,3268,W,W,W,W,W
2021,3277,L,W,W,W,L
2021,3281,L,W,L,W,L
2021,3283,W,W,W,W,W
2021,3353,L,W,W,W,W
2021,3407,W,W,W,W,W
2021,3417,L,W,W,W,L
2021,3452,L,W,W,L,W
2021,3455,L,W,W,L,L
2021,1206,L,W,W,W,W
2021,1216,W,W,W,W,W
2021,1150,L,L,L,L,L
2021,1129,L,L,L,L,W
2021,1371,L,W,L,L,L
2021,1117,L,W,L,L,L
2021,1241,L,L,W,W,W
2021,1230,L,L,L,L,L
2021,1136,L,W,W,W,W
2021,1421,L,W,L,L,W
2021,1434,L,W,L,L,W
2021,1255,L,W,L,W,W
2021,3117,L,L,L,L,L
2021,3448,L,W,L,L,L
2021,3261,L,W,L,L,L
2021,3342,L,W,W,L,W
2021,3451,L,L,L,W,W
2021,3172,L,W,L,L,W
2021,3324,L,L,W,L,W
2021,3384,L,W,W,L,L
2021,3195,W,W,W,W,W
2021,3323,L,L,W,W,L
2021,3284,L,L,L,L,L
2021,3168,L,W,L,W,L
2021,3201,L,W,W,L,L
2021,3394,L,L,W,W,W
2021,1102,L,L,L,W,L
2021,1124,L,W,W,W,W
2021,1181,W,W,L,L,L
2021,1189,L,W,W,W,W
2021,1202,L,L,W,W,W
2021,1239,W,L,L,W,L
2021,1252,L,L,W,W,W
2021,1336,L,W,W,W,L
2021,1369,L,W,W,L,W
2021,1402,L,W,W,W,W
2021,1461,L,W,W,L,W
2021,3105,L,L,L,W,W
2021,3157,L,L,L,L,L
2021,3160,L,W,W,W,W
2021,3180,W,W,W,L,W
2021,3190,L,W,L,L,L
2021,3203,L,W,L,W,W
2021,3226,W,W,W,W,W
2021,3260,L,W,L,L,L
2021,3309,L,W,L,L,W
2021,3332,L,L,W,L,L
2021,3355,L,W,W,W,W
2021,3378,W,W,W,L,W
2021,3385,L,W,L,L,W
2021,3397,L,W,W,W,L
2021,3430,L,W,W,W,W
2021,3453,L,W,W,W,W
2021,3465,W,W,W,W,W
2021,1169,L,L,L,W,L
2021,1418,L,W,L,W,W
2021,1430,L,L,W,W,W
2021,1164,L,W,W,W,L
2021,1367,L,L,W,L,L
2021,1141,L,W,L,L,L
2021,1379,L,L,L,W,L
2021,1376,L,L,L,W,L
2021,1323,L,W,W,L,L
2021,1456,L,W,L,L,W
2021,1440,L,W,L,W,W
2021,1180,W,W,W,W,L
2021,1378,L,W,L,L,L
2021,1282,L,L,L,W,W
2021,1409,L,L,L,W,L
2021,1394,W,L,L,L,L
2021,1427,L,W,W,L,W
2021,1285,L,W,W,W,W
2021,1186,W,W,W,W,L
2021,3354,L,L,L,L,L
2021,3330,L,W,W,W,W
2021,3152,L,L,L,L,L
2021,3398,L,L,L,L,L
2021,3402,L,W,W,W,L
2021,3422,L,W,W,L,W
2021,3348,L,W,W,W,L
2021,3114,L,W,W,L,L
2021,3377,W,W,W,W,W
2021,3192,L,W,W,W,W
2021,3443,L,L,L,L,W
2021,3177,L,L,W,L,L
2021,3381,L,L,W,W,L
2021,3414,L,W,W,L,W
2021,1105,L,L,L,L,L
2021,1166,L,W,W,W,L
2021,1208,L,L,L,W,L
2021,1235,L,L,L,L,L
2021,1274,L,W,W,W,L
2021,1401,L,L,L,W,L
2021,3112,L,W,L,L,W
2021,3132,L,W,W,L,W
2021,3167,L,L,W,W,L
2021,3243,L,W,L,L,W
2021,3266,L,W,W,L,W
2021,3280,L,L,W,W,L
2021,3326,L,L,L,L,W
2021,3329,L,W,L,W,W
2021,3345,L,L,W,L,L
2021,3393,L,W,W,L,W
2021,3405,W,W,L,W,L
2021,3458,L,L,L,L,L
2021,1359,L,L,L,L,L
2021,1449,L,L,L,L,W
2021,1220,L,W,L,L,W
2021,3233,L,W,W,L,L
2021,3434,L,W,L,L,W
2021,3298,L,W,W,W,L
2021,3380,L,W,W,W,W
2021,3125,W,W,W,W,W
2021,3315,L,L,L,L,W
2021,3238,W,W,W,W,W
2021,3219,W,W,L,W,W
2021,3275,L,L,W,L,W
2021,3182,L,L,W,L,W
2021,3211,W,W,W,W,W
2021,3442,L,W,W,W,W
2021,1151,L,L,L,W,W
2021,1390,L,L,L,L,L
2021,1416,L,W,W,W,W
2021,3138,L,W,W,W,L
2021,3194,L,W,L,W,W
2021,3224,L,W,W,W,W
2021,3279,L,W,W,L,L
2021,1182,L,W,W,L,L
2021,1233,W,W,W,W,W
2021,3247,L,W,W,L,L
2021,3427,L,L,L,L,L
2021,1173,L,W,W,L,W
2021,1198,L,L,L,L,L
2021,1214,L,W,W,L,L
2021,1457,W,W,W,W,W
2021,3103,L,W,L,W,L
2021,3199,L,W,L,W,L
2021,1306,L,W,W,L,W
2021,1392,L,L,W,L,L
2021,1156,W,W,W,W,L
2021,3272,L,L,L,L,L
2021,3191,L,L,L,L,L
2021,3375,L,W,L,L,L
2021,1153,L,W,W,W,L
2021,1196,L,W,L,L,W
2021,1199,L,W,L,W,L
2021,1321,L,W,W,W,L
2021,1356,L,W,L,L,W
2021,1404,W,L,L,L,L
2021,1455,L,W,W,W,W
2021,1469,L,L,W,L,W
2021,3278,L,L,W,L,L
2021,3295,L,W,L,L,L
2021,1342,L,L,L,W,L
2021,1332,L,W,W,W,W
2021,1293,L,L,L,W,L
2021,1167,L,L,W,L,L
2021,1470,W,W,W,L,L
2021,1244,L,W,L,L,W
2021,3460,W,W,W,L,L
2021,3127,W,L,L,L,W
2021,3149,L,L,L,L,L
2021,3245,L,W,L,L,W
2021,1154,L,W,L,L,W
2021,1170,L,W,L,L,L
2021,1328,L,W,L,L,L
2021,1428,L,W,W,L,W
2021,3161,L,L,L,L,W
2021,3333,L,W,W,W,W
2021,1225,L,L,W,L,L
2021,1442,L,L,L,W,W
2021,1419,L,L,L,W,W
2021,1460,L,W,L,W,W
2021,1310,L,W,L,W,W
2021,3419,L,L,L,W,L
2021,3193,L,W,W,W,W
2021,3198,L,W,W,L,L
2021,3456,L,W,W,L,L
2021,1372,W,L,W,L,W
2021,3101,L,W,W,L,L
2021,3225,L,W,W,W,W
2021,3304,L,W,L,L,W
2021,3387,L,W,W,W,W
2021,1468,L,L,W,W,W
2021,1253,L,W,L,L,L
2021,1146,L,W,L,W,L
2021,1391,L,W,W,L,L
2021,1178,L,W,W,W,L
2021,1142,L,W,L,L,L
2021,1245,L,L,W,L,W
2021,3170,L,W,L,L,L
2021,3418,L,W,W,W,W
2021,3396,L,W,W,L,L
2021,1204,L,W,L,L,L
2021,1265,L,W,W,W,L
2021,3175,L,L,L,L,W
2021,3265,W,W,W,L,W
2021,3411,L,L,W,L,L
2021,3444,L,L,W,W,W
2021,3461,W,W,W,W,W
2021,1127,L,W,W,L,W
2021,1340,L,L,L,W,L
2021,1351,L,W,L,L,W
2021,3435,L,L,L,W,W
2021,3186,L,L,L,L,L
2021,3139,L,W,L,W,L
2021,3360,L,L,W,W,L
2021,3415,L,L,L,L,L
2021,3129,L,W,W,L,W
2021,3174,L,W,W,W,W
2021,3267,L,L,W,W,L
2021,3286,L,W,W,W,W
2021,3307,L,W,W,W,W
2021,3412,L,W,L,W,L
2021,1176,L,L,L,L,L
2021,3292,W,W,W,W,L
2021,3262,L,W,W,W,L
2021,3145,L,L,L,L,L
2021,3404,L,W,W,W,W
2021,3358,L,W,W,L,W
2021,3428,L,L,L,L,L
2021,3252,L,W,L,W,W
2021,3151,L,W,L,W,W
2021,1157,L,W,W,W,W
2021,1364,W,W,W,W,W
2021,1319,L,W,L,L,L
2021,1459,L,W,W,W,L
2021,1144,L,W,W,W,W
2021,1397,L,W,W,L,W
2021,3337,L,L,L,W,L
2021,3371,L,W,W,W,W
2021,1398,L,L,L,W,L
2021,1383,L,W,L,W,W
2021,1238,L,W,W,W,W
2021,1447,L,W,W,L,W
2021,1431,L,L,W,W,W
2021,1174,L,W,W,W,L
2021,3383,W,L,L,W,L
2021,3290,L,L,L,L,W
2021,3426,L,W,W,W,L
2021,3264,L,W,W,W,W
2021,1260,W,W,W,W,W
2021,1360,L,L,L,L,W
2021,3214,L,L,L,L,W
2021,3364,L,W,L,W,W
2021,1279,L,W,W,W,L
2021,3263,L,W,W,W,L
2021,3321,L,W,W,L,L
2021,1466,L,W,W,W,L
2021,1205,L,W,W,W,L
2021,1145,L,W,L,L,W
2021,1269,L,W,L,L,W
2021,3365,L,W,L,L,W
2021,3450,L,W,W,W,L
2021,1454,L,W,W,W,L
2021,1318,L,W,L,L,W
